Text content,Title,poem_id
أمّا عن الحب، فأمْر الحب أمـرٍ عجيب,,264
وأهل المحبّـه تعَـرف العالم أخـبارها,,264
لا للجروح أدويه حَسَب كلام الطبيب,,264
لكن حجـم الـعـلاج بحجـم مقـدارها,,264
إلاّ جروح الصحيب الموجعه من صحيب,,264
عـلاجـها عنـد من هو سبّـب آثــارها,,264
ياذيب روس الصغار من الليالي تشيب,,264
وما شيّـب صـغارها، بيشيّـب كبـارها,,264
إقرب على الضلع واطرب مسمعي بالقنيب,,264
خل البشر تسمعك وتشوف بانظارها,,264
سَرَحت عنَك ياحبيبي ثواني,ظما,265
أسمعك بأذني وأتخيلك بالعيــن,,265
عموما آسف وأعتذر لك تراني,,265
نفس المكان الي جمع بين قلبين,,265
إن كان ذابحك الظما يالأناني,,265
ياسيّد أهل الزين في عالم الزين,,265
تعال لجل أسقيك صادق حناني,,265
وأشرب بدال الكاس يازين كاسين,,265
يا هامة الـمجد شوق مسرّجات الامهار,هامة الـمجد,266
خـزايـن العِــز في كـفّـك مفـاتيحـها,,266
ومن يعسف الخيل ذات العز والانتصار,,266
إللي تسـابـق على مضـمارها ريحـها,,266
يقدر يعسف الظروف الكايده باقتدار,,266
وترجـح له الكـفّـه إلى رام ترجيحـها,,266
من قـو باسك مايعرف عزمك الانهيار,,266
وما كـل كـفٍ يهـز القـلـب تلويـحـها,,266
والشجره اللي بفضلك صار فيها ثمار,,266
اليوم يبسـت ولا بل الـمطـر سـيحها,,266
لـمّحت لك والـمعاني كنّـها جمر نـار,,266
يا سـيّـد القـاف ما يجـهـلك تلمـيحها,,266
نظـرة عيونك تدل الدرب واهل القرار,,266
على خطى فكرتك تضوي مصابيحها,,266
ياللي ما يمحي كلام الليل عندك نهار,,266
الجمله الواضحـه ما احب توضيحـها,,266
قال كم عمرك وقلت العمر زايـد,ثلاثمية قصيدة,267
قلت لك عمري مية مرّه واعيده,,267
كان عمر الشاعر بحسب القصايد,,267
يعـتـبر عمـري ثـلاثمـيـة قصـيده,,267
واعتبـرني من موالـيد الفـرايد,,267
من بنات الفكر جابتني فريده,,267
في سما الأشـعار بالإبداع رايد,,267
شاعرٍ يسمو الى الابداع سيده,,267
والقـديـم ألــذ، لكــنّ الجـدايد,,267
تحيي الميّت من الشوق وتعيده,,267
في حياته ما يعرف السيف سايد,,267
المغـامر لحظـته عنده سعيـده,,267
وفِي رقبة المجد علّق له قلايد,,267
صـورةٍ مرسـومه بسـبّابة أيـده,,267
وان عشق ما يعشق الا كل كايد,,267
جـارحٍ ما ينكـف الاّ معه صيده,,267
وانت ياللي في بنات الغيد قايد,,267
هل تحيد الوصل وإلاّ ما تحيده,,267
في وطن زايد وشوق القلب زايد,,267
عِد سؤالك والجواب احنا نعيده,,267
يا مـن اذا جـات المضــرّه دعـينـا,وقفة عرفات,268
بسمك ولا غيرك يزيل المضـرّات,,268
والحمد لك عند المسرَّه وشكرك,,268
واجب على من ينتعم بالمسـرّات,,268
نرجـوك تـغـفر كـل ذنـبٍ جـنيــنا,,268
وندعـوك ترحمـنا بوقـفة عـرفات,,268
يا أيّـها الإنـســـان كثـر المـلــــذّه,,268
تأثّر على الطاعه، فخف الملذّات,,268
واسـجد لوجه الله تضرّع وخشيه,,268
حتى يـزيـدك في نعـيمه درجـات,,268
بـرعـايـتـه يحـيـطــك الله حــــيّاً,,268
ويرحمك لامن صرت مابين الاموات,,268
يا ناعـس العينين أبو وصـلٍ زهيد,هديل,269
عسى سـتار الهـجر فوقـه ينسـدل,,269
القلب لك أطوع  من الخاتم بالايد,,269
والشوق من سِـرب القطا لرضـاك أدل,,269
ينقـل ودادك من وريـد الى وريـد,,269
ويذوب لا سمع الحميمات تْـهدل,,269
وأهل الثـياب الفاخرة ماهي تحيد,,269
عن الوصل كذلك اصحاب البدل,,269
كما عطاك الله من الجسم الرغيد,,269
متـطرفٍ بعـضه وبعـضه معـتدل,,269
أعطاني القدره على بدع القصيد,,269
اللي علـيه امّـة محـمد في جــدل,,269
قفلت باب الوصل يالترف العنيد,,269
قصدك ما  عاد اشتاق لك لكن بدل,,269
ما الشوق لك ينقص اشوف انه يزيد,,269
الظـاهـر ان البـاب ما صكّـر عـدل,,269
عيّد معي يا صاحبي في كل عيد,,269
يحيا الغلا يحيا الوفا يحيا العدل,,269
يا شعر لو طال الزمن ما جفيناك,بينـك وبيـنه,270
لو يختلط غث القصـيد بْسـمينه,,270
عـلاقتـي يا أيّـها الشـعـــر ويّـاك,,270
كـانت .. وما زالت عـلاقـه متيـنه,,270
لولاك ديوان العرب ما حفظناك,,270
من الضـياع ومن عبث كـاتبيـنه,,270
ما زال للشعر وهله لحظة ادراك,,270
تميّــز المـبـــدع من مْـقـلّـديـنه,,270
يالشاعر المبدع ترى ما نطق فاك,,270
مـردوده يـأثّــر علـى سـامعـينه,,270
اكتب بعقـلك ما تكـنّه حـناياك,,270
ولا تجـيب الا البيـوت الثمـينه,,270
من يزرع الياسمين ما يحصد الراك,,270
أكيد ما يحصد سوى ياسمينه,,270
وما دام سحبك يا شعر ناثره ماك,,270
عندي حديثٍ للعقول الفطينه,,270
درب النجاح اللي بداياته اشواك,,270
يفـوز فيـه اللـي قـويٍ يقـينـه,,270
لا يلتفت في مهاترة كل شكّاك,,270
واحذّره من ضحكة مشجّعينه,,270
لو كثروا الأحباب منّا و منّـاك,,270
لا يمكن يقـارنـهم بحـاسدينه,,270
وياللي تـقفّيت العباد تـقفّاك,,270
واللي يهـين النفس كلٍ يهينه,,270
والطيّب الوافي لو انه من اعداك,,270
لا تظلمه، ظليمة الطيب شينه,,270
وياللي تحسب الطيب في مد يمناك,,270
كم من بخيلٍ كن يمينك يمينه,,270
تعطي وهو يعطي مع ذا ومع ذاك,,270
والله يعـلم بالنـوايـا الـدفيـنه,,270
المنطق الطيّب من الرجل لا جاك,,270
تراه يكـفي عن عطـايا يـدينه,,270
وترى الكريم اللي لا جيته وإذا جاك,,270
يجذبك بأخـلاقه ولطفه ولينه,,270
من كثر برّه في المطاليق شرواك,,270
تحـس كنْـه يـبر فـي والـدينه,,270
ويالغالي اللي تحسب انا نسيناك,,270
عساك تنعم بالرضا والسكينه,,270
أقنص بطيري كني اقنص لذكراك,,270
المفرحه لو كان نفسي حزينه,,270
وارجع لضوضاء المدينه للقياك,,270
أوّل ما يطري لي لا جيت المدينه,,270
ولولاك ما زاد الولع بي ولولاك,,270
والله لبيع الشوق مع بايعينه,,270
طرى علي الشعر والشعر طرّاك,,270
أحس يوجد شيّ بينك وبيـنه,,270
​راحت سنه من أجمل العمر معقول,​راحت سنه,271
مَعَ السلامه يا اجمل الذكرياتي,,271
أراقب الدهشه على وجـه مذهول,,271
واقول يا الإنسـان وش له تحاتي,,271
مثل ما راح العام هذا على طول,,271
بْـقدرة الله فيـه عـامٍ سـيأتـي,,271
إستقبل أوّل يوم من عـامك وقول,,271
ياربّـي فْـ طـاعتك طـوّل حـياتي,,271
للشاعر فْـ مدح الوطن رغبه وللهاجس هيام,خمسين عام قبل و بعـد,272
فالتنتخي فكره وتلقى من هجوسي معتصم,,272
البحر لامواجه إلى ثارت الاعاصير احتدام,,272
وانا كذلك هاجسي في ذكر داري يحتدم,,272
يا دارنا دار الكريم اللي حكم شعبٍ كرام,,272
تسـتاهلين نقـدّرك يا دارنـا دار الكــرم,,272
على جماجم من نوى حدّك من عيال الحرام,,272
تأسّـست دوله ورفّت رايه و ثبّـت حكُـم,,272
حام الفلاحي زايد وزايد تعرفينه لا حام,,272
حر ٍ مخاليبه تطش الدم وتقص العظم,,272
تواضعه بين البشر وهو من اعلاهم مقام,,272
خلاّه يكبر في عيون ملوك عصره والخدم,,272
هذا هو الماضي وحاضرنا ومستقبل مدام,,272
هذا حكيم أمّة محمد من عرب والاّ عجم,,272
خمسين عـامٍ لا نهـون وْلا نـذل وْلا نضـام,,272
الخيل تسرج والسلاح يثور رفرف يا علم,,272
وخمسين عام وْكل عام نقول هذا خير عام,,272
فالحمد لله والشكر على ما فاض مْن النعم,,272
وخمسين عام الشايب يسولف بها على الغلام,,272
قبل التطوّر كيف كانت دارنا ذيب وْحـزم,,272
وخمسين عامٍ للتسامح والأمل لا للخصام,,272
وخمسين عامٍ نبني أمّـه تفتخر بين الأمـم,,272
وخمسين عام وْنورنا يرهب خفافيش الظلام,,272
وخمسين عام وحن لنا في عالي القمّه قـدم,,272
وخمسين عام الصف الاوّل صفّنا خلف الإمام,,272
اللي بعـدله ينصـف المظـلوم لا منه ظُـلم,,272
وخمسين عام وزايد مشيّد لنا فوق الغمام,,272
أمجـاد تحكي عن تـراث آبائنـا منذ القـدم,,272
وخمسين عام ورؤية الدولة على احسن ما يرام,,272
بْـهـمة أصـحاب القبور ننافـس كبار الهمم,,272
وخمسين عامٍ ركب نهضتـنا له العليا مرام,,272
قد تنفطم الأمجـاد لكن مجـدنا ما ينـفطم,,272
وخمسين عام وروسنا تفخر على روس الأنام,,272
كن الفـخـر أبٍ لنا عن جـد والطـــولات أُم,,272
هنا الفخر هنا الطموحات الكبيرات العظام,,272
هنا الفكر هنا العمل هنا الوفـا هنا الحزم,,272
هنا تعلّم كيف تحقيق الطموحات الجسام,,272
هنا يحقّـق حلمه المبـدع الى منّـه حـلم,,272
