poem_id,Row_ID,Title_cleaned,Poem_line_cleaned,summary,قافية,البحر,وصل,حركة,نوع,شخص,sentiments,أماكن,أحداث,مواضيع,تصنيف
234,3180,كلمه اخي,لو الحزن يقدر يرده ما ذخر جفني بكاه      حزنت لين الشمس تصبح في عيوني مظلمه,الحزن يظهر في بكاء طويل لا يتوقف حتى غروب الشمس.,ه,غير محسوم,,فتحة,مقيدة,"[{""name"":""جفني"",""relation"":""شخص""}]","[""حزن"",""غم""]","[{""name"":""الشمس"",""type"":""طبيعة""},{""name"":""عيوني"",""type"":""معلم""}]",[],"[""حزن"",""بكاه""]",معاصر
234,3181,كلمه اخي,لو اتمني شي من دنيا الفنا كان المناه      ان العمر يقسم ما بين اثنين حتي اقسمه,تمنى لو يقسم العمر ليمنح الحياة لمن يحب.,ه,غير محسوم,,فتحة,مقيدة,"[{""name"":""أنا"",""relation"":""متكلم""}]","[""أمل"",""حزن""]",[],[],"[""المناه"",""العمر""]",معاصر
234,3182,كلمه اخي,واعطيه نصف العمر واشوفه علي قيد الحياه      واعلمه وش كبر قدره في الصدر واعلمه,يريد أن يرى راشد حيًا ويعلم قدره الكبير في القلب.,ه,غير محسوم,,فتحة,مقيدة,"[{""name"":""هو"",""relation"":""شخص""},{""name"":""أنا"",""relation"":""متكلم""}]","[""حب"",""أمل""]",[],[],"[""قيد الحياة"",""كبير قدره"",""بالصدر"",""العمر"",""نصف العمر"",""العطاء""]",معاصر
234,3183,كلمه اخي,انه هنا في القلب لين العمر ياصل منتهاه      واني احارب حزني بذكره وطيبه واهزمه,يستمر الحزن في القلب ويناضل بتذكر الطيب لهزيمته.,ه,غير محسوم,,فتحة,مقيدة,"[{""name"":""هو"",""relation"":""شخص""},{""name"":""أنا"",""relation"":""متكلم""}]","[""حب"",""أمل"",""عزيمة""]",[],[],"[""القلب"",""العمر"",""حزن"",""ذكره"",""طيبه"",""محاربة""]",معاصر
234,3184,كلمه اخي,اهزمه قدام العرب واتحسب ان قلبي حصاه      وان صرت بلحالي كوي كبدي بحامي ميسمه,يحارب حزنه بكل عزيمة رغم الألم الذي يشعر به.,ه,غير محسوم,,فتحة,مقيدة,"[{""name"":""أنا"",""relation"":""متكلم""}]","[""عزيمة"",""حب"",""تحدي""]","[{""name"":""العرب"",""type"":""جماعة""}]",[],"[""القلب"",""العرب"",""الكوي"",""الكبد"",""ميسم""]",معاصر
234,3185,كلمه اخي,واحس بالكيه في وسط القلب من كل اتجاه      اكابر بعزه ونفسي للحزن مستسلمه,يشعر بألم عميق في قلبه لكنه يكابر رغم استسلامه للحزن.,ه,غير محسوم,,فتحة,مقيدة,"[{""name"":""أنا"",""relation"":""متكلم""}]","[""حزن"",""صراع"",""استسلام""]",[],[],"[""الكيه"",""القلب"",""العزة"",""النفس"",""الحزن"",""استسلام""]",معاصر
234,3186,كلمه اخي,في كل دار زرتها لي اطيب الذكري معاه      لكنها صارت بعد فرقاه ذكري مءلمه,الذكريات مع راشد تحولت إلى ألم بعد الفراق.,ه,الرجز,,سكون,مقيدة,"[{""name"":""هو"",""relation"":""صاحب الذكريات""},{""name"":""أنا"",""relation"":""متكلم""}]","[""حنين"",""حزن""]",[],[],"[""أفضل الذكرى"",""فرقاه"",""ذكرى مؤلمة"",""دار"",""زرتها""]",معاصر
234,3187,كلمه اخي,واللي يفاخر بين خلق الله بكثره اصدقاه      ان كان ما يفهم مصير النايبات تفهمه,قليل من الناس يفهمون معاناة فقد الأحبة بعمق.,ه,الرجز,,سكون,مقيدة,"[{""name"":""الخالق"",""relation"":""الإله""},{""name"":""الناس"",""relation"":""جماعة""},{""name"":""النايبات"",""relation"":""مصير""}]","[""فخر"",""امتنان""]",[],[],"[""أصدقاؤه"",""كثرة الأصدقاء"",""مصير نايبات""]",معاصر
234,3188,كلمه اخي,والنعم في الصاحب لكن الاخ يفرق مستواه      عن مستوي صديقك اللي يحشمك او تحشمه,الأخ له منزلة أعلى من الصديق وفرق واضح بينهما.,ه,الرجز,,سكون,مقيدة,"[{""name"":""الصاحب"",""relation"":""صديق""},{""name"":""الأخ"",""relation"":""أخ""}]","[""تأمل"",""فخر""]",[],[],"[""الفرق في المستويات"",""مستوى مختلف"",""يفرق مستواه""]",معاصر
234,3189,كلمه اخي,الصاحب ف لحظه غضبه يضيع طيبه في رداه      يبيع حبه بارخص الاثمان مهما تخدمه,الصديق قد يخذل في الغضب ويفقد قيمته الحقيقية.,ه,الرجز,,سكون,مقيدة,"[{""name"":""الصاحب"",""relation"":""صديق""}]","[""حزن"",""خيبة أمل""]",[],[],"[""غضب"",""يضيع طيبه"",""يبيع حبه""]",معاصر
234,3190,كلمه اخي,واخوك ما يقدر يبيعه لانه اصلا ما شراه      خلق وحبك وسط خفاقه ويجري في دمه,الأخ لا يمكن بيعه لأنه من خلق الدم والمحبة.,ه,الرجز,,سكون,مقيدة,"[{""name"":""الأخ"",""relation"":""أخ""}]","[""حب"",""وفاء""]",[],[],"[""لا يقدر يبيعه"",""خلق"",""حب"",""يجري في دمه""]",معاصر
234,3191,كلمه اخي,يزعل لكن لا قلت له يا اخوي يحتضنك رضاه      داءم احاسيس الاخوه بالمحبه تلهمه,يزعل الأخ لكن محبة الأخوة تلطف القلوب وتتهدئ.,ه,الرجز,,سكون,مقيدة,"[{""name"":""الأخ"",""relation"":""أخ""},{""name"":""أنا"",""relation"":""متكلم""}]","[""حب"",""ترابط"",""تسامح""]",[],[],"[""يزعل"",""يحتضنك"",""رضاه"",""أحاسيس الأخوة"",""محبة"",""قلت له""]",معاصر
234,3192,كلمه اخي,كلمه اخي من فم اخي اجمل ما تنطقه الشفاه      لانه منبعها خفوقه قبل ينطقها فمه,كلمة الأخ من الأخ تحمل معاني الحب والوفاء الصادقة.,ه,الرجز,,سكون,مقيدة,"[{""name"":""الأخ"",""relation"":""أخ""}]","[""حب"",""إعجاب""]",[],[],"[""كلمة الأخ"",""فم أخي"",""شفاه"",""خفوقه"",""الفم""]",معاصر
234,3193,كلمه اخي,ليت القبر يعرف مقام اللي دفنا في ثراه      يا مااعظمه حي وهو ميت بعد يا مااعظمه,يتمنى لو القبر يدرك عظمة من دفن فيه وكرامته.,ه,الرجز,,سكون,مقيدة,"[{""name"":""الذي دفناه في ثراه"",""relation"":""شخص ميت""}]","[""فخر"",""حنين"",""حزن""]",[],[],"[""القبر"",""المقام"",""حي"",""ميت""]",معاصر
234,3194,كلمه اخي,ما عاد لك يا احمد ولا لي غير ندعي في الصلاه      ونقول يا راحم عبيدك من عذابك تعصمه,لم يبقَ سوى الدعاء لرحمة الله لروح راشد.,ه,الرجز,,سكون,مقيدة,"[{""name"":""أحمد"",""relation"":""شخص""},{""name"":""الله"",""relation"":""إله""}]","[""حزن"",""أمل"",""امتنان""]",[],[],"[""ندعي في الصلاة"",""رحم"",""رحمة"",""تعصمه""]",معاصر
234,3195,كلمه اخي,قبله جنود بلادنا ضحوا لجل تذعن عداه      الله يصبرنا علي فرقاه والله يرحمه,يذكر أبطال الوطن الذين ضحوا من أجل السلام ويرجو الصبر.,ه,الرجز,,سكون,مقيدة,"[{""name"":""جنود بلادنا"",""relation"":""جماعة""},{""name"":""الله"",""relation"":""إله""}]","[""فخر"",""حزن"",""ألم""]","[{""name"":""بلادنا"",""type"":""دولة""}]",[],"[""ضحوا"",""تذعن العداه"",""يصبرنا"",""يرحم""]",معاصر
235,3196,فكر شوي,سكر وكلم بعد خمسه دقايق      انا مزاجي من زماني تعكر,يطلب تأجيل المكالمة بسبب سوء مزاجه وعكرته من الزمان.,كر,غير محسوم,,سكون,مقيدة,[],"[""حزن"",""غم""]",[],[],[],معاصر
235,3197,فكر شوي,ما ودي اكلمك والبال ضايق      والا تري ما ودي انك تسكر,لا يريد التحدث ببال ضائق، لكنه لا يرغب أبدًا بقطع الاتصال.,كر,غير محسوم,,سكون,مقيدة,"[{""name"":""الحبيبة"",""relation"":""المخاطبة""}]","[""حزن"",""ألم""]",[],[],"[""أنت"",""انك"",""تسكر""]",معاصر
235,3198,فكر شوي,وارجوك لا تزعل يا سيد الخلايق      لا تحسب اني من غلاك اتنكر,يرجو المحبوب ألا يزعل، ويؤكد عدم إنكاره لغلاه.,كر,غير محسوم,,سكون,مقيدة,"[{""name"":""سيد الخلايق"",""relation"":""شخص""},{""name"":""الحبيب"",""relation"":""المخاطب""}]","[""حب"",""امتنان""]",[],[],"[""غلاك""]",معاصر
235,3199,فكر شوي,يالفايق بحسنك علي كل فايق      يا مجير بالفكر وصف المفكر,يمدح المحبوب لجماله الفائق وفكره الذي يلهم المفكرين.,كر,غير محسوم,,سكون,مقيدة,"[{""name"":""المفكر"",""relation"":""شخص""},{""name"":""الحبيب"",""relation"":""المخاطب""}]","[""حب"",""تفاؤل""]",[],[],"[""المفكر"",""الفايق"",""حسنك"",""يا""]",معاصر
235,3200,فكر شوي,غلاك يجذبني بكل الطرايق      وصلك عسل ما خالطه اي سكر,يعبر عن انجذابه لغلا المحبوب، واصفًا وصاله بالعسل النقي.,كر,غير محسوم,,سكون,مقيدة,"[{""name"":""الحبيب"",""relation"":""المخاطب""}]","[""حب"",""شوق""]",[],[],"[""غلاك"",""وصلك""]",معاصر
235,3201,فكر شوي,حديثك الطف من نسيم الحدايق      يوم انبعث من بعد وسمي مبكر,يصف حديث المحبوب بأنه ألطف من نسيم الحدائق بعد المطر المبكر.,كر,غير محسوم,,سكون,مقيدة,"[{""name"":""الحبيب"",""relation"":""المخاطب""}]","[""حب"",""شوق""]",[],[],"[""حديثك"",""يوم انبعث"",""نسيم الحدايق""]",معاصر
235,3202,فكر شوي,قال الله يسامحك ما فيه عايق      بيني وبينك فكر شوي ، فكر,يُقال له لا يوجد عائق بينهما، ويدعوه للتفكير مليًا في الأمر.,كر,غير محسوم,,سكون,مقيدة,"[{""name"":""الله"",""relation"":""الخالق""},{""name"":""الحبيب"",""relation"":""المخاطب""}]","[""امتنان"",""تفهم""]",[],[],"[""بينك وبينك"",""فكر""]",معاصر
235,3203,فكر شوي,صوتي يخلي ضايق البال رايق      نسيت ؟ والا ما تريد اتذكر ؟,يسأل المحبوب ما إذا كان قد نسي كيف أن صوته يُريح البال الضائق.,كر,غير محسوم,,سكون,مقيدة,"[{""name"":""الحبيب"",""relation"":""المخاطب""}]","[""راحة"",""تفاؤل""]",[],[],"[""صوتي"",""باح""]",معاصر
236,3204,حكمه الشامخ,احلي قصيده جذبني فكر كاتبها      في اسلوبها في بحرها في قوافيها,الشاعر يصف إعجابه الشديد بالقصيدة لفكرها وأسلوبها وقوافيها.,ها,غير محسوم,الألف,فتحة,مقيدة,"[{""name"":""كاتب"",""relation"":""عام""}]","[""إعجاب"",""احترام"",""امتنان""]",[],[],"[""كاتب"",""فكر كاتبها""]",معاصر
236,3205,حكمه الشامخ,في صوغها باقتدار و في ماربها      و بهيبه القاء شاعر يوم يلقيها,يُثني على صياغة القصيدة المتقنة وهدفها، وهيبة الشاعر عند إلقائها.,ها,غير محسوم,الألف,فتحة,مقيدة,"[{""name"":""شاعر"",""relation"":""عام""}]","[""فخر"",""امتنان""]",[],[],"[""شاعر"",""يوم يلقيها""]",معاصر
236,3206,حكمه الشامخ,له حكمه الشامخ اللي ما يجنبها      عن العلا لان له نفس معليها,يصف الشاعر بالحكيم الشامخ الذي لا يبتعد عن المجد لعلو نفسه.,ها,غير محسوم,الألف,فتحة,مقيدة,"[{""name"":""حكمه الشامخ"",""relation"":""عام""}]","[""فخر"",""عزيمة""]","[{""name"":""العلا"",""type"":""طبيعة""}]",[],"[""حكمة"",""شامخ"",""نفس معليها""]",معاصر
236,3207,حكمه الشامخ,حروف اسم سيدي قدام ارتبها      اشفاهكم تعرف اولها و تاليها,يشير إلى أن اسم سيده معروف وواضح للجميع قبل أن ينطقه.,ها,غير محسوم,الألف,فتحة,مقيدة,"[{""name"":""سيدي"",""relation"":""مخاطب""},{""name"":""أشفاعكم"",""relation"":""مخاطبين""}]","[""احترام"",""فخر""]",[],[],"[""اسم سيدي"",""قدام"",""ارتبها"",""شفاهكم""]",معاصر
