poem_id,Row_ID,Title_cleaned,Poem_line_cleaned,places,religion,animals,events,entities,sentiments,subjects,summary,Title_raw,Poem_line_raw,ai_images_thumb,qafiya,rawy,wasl,haraka,meter,category
239,3277,هدهد سليمان,قبل يبدي خطاويه محسوبه      صنعت من الوعي مبدا التسامح,[],"[""المفاهيم الإيمانية""]",[],[],[],حكمة,"[""الوفاء والصبر""]",ابتكار مبدأ التسامح استنادا إلى الوعي قبل ارتكاب الأخطاء,هدهد سليمان,قـبـل يـبدى خـطـاويـه مْـحـسـوبه      صـنعـت مـن الـوعي مبدا التـسامح,/images/poems/239_Drive_New_Thumbnail_view.jpg,ح,ح,لا يوجد,سكون,الهجيني,معاصر
239,3278,هدهد سليمان,لان ابن ادم كبار عيوبه      و قل الفهم مبدا ما اعتنقته,[],"[""المفاهيم الإيمانية""]",[],[],[],حكمة,"[""الألم والحزن""]",اعتراف بعيوب الإنسان وقلة الفهم كقاعدة غير مدعومة,هدهد سليمان,لأن ابــن آدم كــبـــــارٍ عـيـــــــوبـه      و قِـل الـفـهـم مـبـدا ما اعـتـنـقـته,/images/poems/239_Drive_New_Thumbnail_view.jpg,ته,ه,لا يوجد,فتحة,الهجيني,معاصر
239,3279,هدهد سليمان,ماهو صوبي وانا ماني بصوبه      لو ان قلب الحقيقه غير عادل,[],[],[],[],[],[],"[""الألم والحزن""]",رفض النقد غير العادل واستعانة بالقلب الحي للحقيقة,هدهد سليمان,ماهـو صـوبـي وانـا مانـي بـصـوبـه      لو ان قـلـب الـحقـيـقه غـير عــادل,/images/poems/239_Drive_New_Thumbnail_view.jpg,دل,ل,لا يوجد,كسرة,الهجيني,معاصر
239,3280,هدهد سليمان,لتلقي المجرم بليا عقوبه      بشوت سترها ماهو بضافي,[],"[""المفاهيم الإيمانية""]",[],[],[],[],"[""الوفاء والصبر""]",تحقيق العدالة بإيقاع العقاب وعدم تجاهل الجرائم,هدهد سليمان,لـتـلـقى الـمـجــــرم بْـلـيـّا عـقـــوبـه      بـشــوتٍ سـتـرها مـاهـو بـضـــافـي,/images/poems/239_Drive_New_Thumbnail_view.jpg,في,ي,لا يوجد,كسرة,الهجيني,معاصر
239,3281,هدهد سليمان,يحضنها الكبير و كم ثوبه      جزاك الله خير يالليالي,[],"[""الله""]",[],[],[],[],"[""الإيمان والدعاء""]",تقدير الليالي التي تحتوي على دفء واحتضان كبير,هدهد سليمان,يـحـضّـنهـا الـكـبيـر وْ كُــمّ ثــوبــه      جــزاك الله خـيـــرٍ يـاللــيــــــــالي,/images/poems/239_Drive_New_Thumbnail_view.jpg,لي,ي,لا يوجد,كسرة,الهجيني,معاصر
239,3282,هدهد سليمان,وذاك النجم قولي له يادوبه      يا دوبه يقدر يضيء المجره,[],[],[],[],[],[],"[""الطبيعة والخيل""]",تحدي النجم بأن يمتلك القدرة على إضاءة المجرة,هدهد سليمان,وذاك الـنـجـم قـولـي لــه يـادوبـه      يـا دوبـه يـقـدر يْـضـيء الـمــجـرّه,/images/poems/239_Drive_New_Thumbnail_view.jpg,ره,ه,لا يوجد,فتحة,الهجيني,معاصر
239,3283,هدهد سليمان,واشعه شمسنا تعلن غروبه      ياليت البحر الاحمر ينشرب لي,"[{""resolved_from"": ""البحر الأحمر"", ""name"": ""بلاد""}]",[],[],[],[],[],"[""الطبيعة والخيل""]",إعلان غروب الشمس وتمنّي شرب مياه البحر الأحمر,هدهد سليمان,واشـعّـة شـمـسـنا تـعـلـن غــــروبـه      يـاليـت البـحر الاحمر ينشرب لي,/images/poems/239_Drive_New_Thumbnail_view.jpg,لي,ي,لا يوجد,كسرة,الهجيني,معاصر
239,3284,هدهد سليمان,شربته .. بس من يقدر شروبه      مجمعت الحكي ماني بمنهم,[],[],[],[],[],[],"[""الألم والحزن""]",تناول البحر لكنه يشير لصعوبة استيعاب الآخرين لكلامه,هدهد سليمان,شـربـته .. بس من يـقـدر شـروبـه      مـجـمّـعـت الـحـكي مانـي بـمنـهــم,/images/poems/239_Drive_New_Thumbnail_view.jpg,هم,م,لا يوجد,سكون,الهجيني,معاصر
239,3285,هدهد سليمان,ولا اسولف بشي سولفوا به      اعبر من احاسيسي ما يصعب,[],[],[],[],[],[],"[""الألم والحزن""]",التعبير عن المشاعر والبعد عن التقليد والنميمة,هدهد سليمان,ولا اسـولــف بـشــيّ سـولـفــــوا بـه      أعـبّـر من أحـاسـيـسـي مـا يصـعـب,/images/poems/239_Drive_New_Thumbnail_view.jpg,عب,ب,لا يوجد,فتحة,الهجيني,معاصر
239,3286,هدهد سليمان,علي التقليد واللي قلدوا به      احب الغيم لان الغيم عالي,[],[],[],[],[],حب,"[""الفخر والشجاعة""]",حب الغيوم لعلو مكانتها والابتعاد عن التقليد الأعمى,هدهد سليمان,على الـتـقـلـيـد واللـي قـلـّـــدوا بـه      أحـب الـغـيـم لان الـغـيـــم عــالـي,/images/poems/239_Drive_New_Thumbnail_view.jpg,لي,ي,لا يوجد,كسرة,الهجيني,معاصر
239,3287,هدهد سليمان,يجسد كبرياءه في نصوبه      واحب الطيبين و لي معاهم,[],[],[],[],[],فخر,"[""الصداقة والكرم""]",ابتكار الكبرياء في الذات وحب الطيّبين المخلصين,هدهد سليمان,يـجــسّـد كـبـريــاءه فـي نـصـوبـه      واحـب الطـيـّبـيـن و لـي مــعــاهـم,/images/poems/239_Drive_New_Thumbnail_view.jpg,هم,م,لا يوجد,سكون,الهجيني,معاصر
239,3288,هدهد سليمان,مثل ما للجنوبي من جنوبه      لان مجدي مثل قصر الخليفه,[],[],[],[],[],فخر,"[""المجد والعز""]",العزة مثل ارتباط الجنوبي بمنطقته وأمجاده العظيمة,هدهد سليمان,مـثـل ما للـجـنـوبـي مـن جـنـوبــــه      لأن مـجـدي مثل قصـر الـخـلـيـفه,/images/poems/239_Drive_New_Thumbnail_view.jpg,فه,ه,لا يوجد,فتحة,الهجيني,معاصر
239,3289,هدهد سليمان,علي الساس القوي ثبت اوبه      ولا ينقص مقامي عند غالي,"[{""resolved_from"": ""قصر الخليفة"", ""name"": ""معالم إماراتية""}]",[],[],[],[],فخر,"[""المجد والعز""]",الثبات على قاعدة قوية وعدم نقصان المكانة تجاه الغالي,هدهد سليمان,عـلى الـسَّـاس الـقـوي ثـبّـت أوبــه      ولا ينـقـص مـقــامـي عـند غـــالي,/images/poems/239_Drive_New_Thumbnail_view.jpg,لي,ي,لا يوجد,كسرة,الهجيني,معاصر
239,3290,هدهد سليمان,مادام ان هامه الطيب معصوبه      تري كثر التجارب نجحتني,[],[],[],[],[],[],"[""المجد والعز"", ""الوفاء والصبر""]",نجاح التجارب والتعلّم رغم كثرة المحن والتجارب الصعبة,هدهد سليمان,مـادام ان هـامـة الطـيب مـْعـصـوبه      تـرى كـثـر الـتـجــــارب نجّـحـتـني,/images/poems/239_Drive_New_Thumbnail_view.jpg,ني,ي,لا يوجد,كسرة,الهجيني,معاصر
239,3291,هدهد سليمان,وغيري كل يوم في رسوبه      اغني من طرب .. مره ومره,[],[],[],[],[],فرح,"[""الفخر والشجاعة""]",الاستمرار في النجاح رغم سقوط الآخرين المتكرر,هدهد سليمان,وغـيــري كل يـــومٍ فـي رســـوبـــه      أغـنـّي مـن طــرب .. مــرّه ومــرّه,/images/poems/239_Drive_New_Thumbnail_view.jpg,ره,ه,لا يوجد,فتحة,الهجيني,معاصر
239,3292,هدهد سليمان,واغني حسي النفس الطروبه      وخطا الطيب علي الطيب جريمه,[],[],[],[],[],فرح,"[""المجد والعز"", ""الألم والحزن""]",الغناء للنفس والندم على ظلم الطيبين لبعضهم البعض,هدهد سليمان,واغـنّـي حِسّـي الـنـفس الطـروبـه      وخطا الطيّب على الطيّب جريمه,/images/poems/239_Drive_New_Thumbnail_view.jpg,مه,ه,لا يوجد,فتحة,الهجيني,معاصر
239,3293,هدهد سليمان,لكن ما اعذربه لو عذربوا به      يناظرني بعيب ليس فيني,[],[],[],[],[],[],"[""الألم والحزن""]",عدم العذر لمن أذى دون مبرر واتهامه بعيوب غير موجودة,هدهد سليمان,لكـن مـا آعـذربـه لـو عـذربــــوا به      يـناظـرنـي بـعــيـبٍ لـيـس فــيـنـي,/images/poems/239_Drive_New_Thumbnail_view.jpg,ني,ي,لا يوجد,كسرة,الهجيني,معاصر
239,3294,هدهد سليمان,رحمك الله .. لن تلقي مثوبه      تري فصل الشتا ياتيك بارد,[],"[""الله""]",[],[],[],[],"[""الألم والحزن"", ""الإيمان والدعاء""]",دعاء بالرحمة لمن مات مع تحذير من برودة الشتاء القادم,هدهد سليمان,رحـمــك الله .. لـن تـلـقـى مـثــوبـه      ترى فـصـل الـشـتـا يـاتـيـك بـــارد,/images/poems/239_Drive_New_Thumbnail_view.jpg,رد,د,لا يوجد,فتحة,الهجيني,معاصر
239,3295,هدهد سليمان,لكن في الصيف تذبحك الرطوبه      مقادير الليالي مستمره,[],[],[],[],[],[],"[""الألم والحزن""]",الصيف يحمل العذاب بالرطوبة رغم استمرار الليالي والمصير,هدهد سليمان,لكن فـي الصيف تذبحك الرطوبه      مـقـــــاديــر اللــيـــالي مــسـتـمــرّه,/images/poems/239_Drive_New_Thumbnail_view.jpg,ره,ه,لا يوجد,فتحة,الهجيني,معاصر
239,3296,هدهد سليمان,وسيع القفر ناسه ضيقوا به      اري خيل الزمن غارت علينا,"[{""resolved_from"": ""القفر"", ""name"": ""مواقع نبطية""}]",[],"[{""name"":""الحصان"",""category"":""حصان"",""resolved_from"":[""خيل""]}]",[],[],[],"[""الألم والحزن"", ""الطبيعة والخيل""]",المكان فسيح لكن الناس ضاقت بهم الحياة وشعور بالغيرة,هدهد سليمان,وسـيـع الـقـفر نـاسـه ضـيـّـقـوا بـه      أرى خيـل الـزمـــن غــارت عـلـينـا,/images/poems/239_Drive_New_Thumbnail_view.jpg,نا,ا,لا يوجد,فتحة,الهجيني,معاصر
239,3297,هدهد سليمان,ونوقات الاحاسيس محلوبه      اجوب الارض باقدام المعزه,"[{""resolved_from"": ""الأرض"", ""name"": ""أراضي إماراتية""}]",[],"[{""name"":""المعزة"",""category"":""ماشية"",""resolved_from"":[""المعزه""]}]",[],[],[],"[""الألم والحزن""]",إدهاش مشاعر الشاعر وانطلاقه في الأرض بثقة وثبات,هدهد سليمان,ونـوقــــات الأحـاسـيـس مْـحـلـوبـه      أجــوب الأرض بـاقـدام الـمـعــزّه,/images/poems/239_Drive_New_Thumbnail_view.jpg,زه,ه,لا يوجد,فتحة,الهجيني,معاصر
239,3298,هدهد سليمان,ودرب ما يطاوعني ما اجوبه      لكن يا اغلي الحبايب وين دارك ؟,"[{""resolved_from"": ""الدرب"", ""name"": ""أماكن مجردة""}]",[],[],[],"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""اغلي الحبايب""]}]",شوق,"[""الشوق والحنين""]",رفض الرد على الطرق الصعبة وتساؤل عن مكان الأحبة,هدهد سليمان,ودربٍ مـا يـطـاوعـني مـا اجـوبـــه      لكـن يا اغلى الـحبايب وين دارك ؟,/images/poems/239_Drive_New_Thumbnail_view.jpg,رك,ك,لا يوجد,فتحة,الهجيني,معاصر
239,3299,هدهد سليمان,غدي قلبي من الفرقي لعوبه      حصان الشوق لعيونك سرجته,[],[],"[{""name"":""الحصان"",""category"":""حصان"",""resolved_from"":[""حصان""]}]",[],"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""عيونك""]}]",شوق,"[""الشوق والحنين"", ""الحب والغزل""]",قلق القلب بسبب الفراق وشوقه المحمّل بأحلام اللقاء,هدهد سليمان,غـدى قـلـبـي مـن الـفـرقـى لـعـوبـه      حـصـان الشـوق لعـيونـك سرجـته,/images/poems/239_Drive_New_Thumbnail_view.jpg,ته,ه,لا يوجد,فتحة,الهجيني,معاصر
239,3300,هدهد سليمان,ولا يصعب علي مثلي ركوبه      تبسم كنك الفصل الربيعي,[],[],[],[],[],فرح,"[""الحب والغزل""]",سهولة تجاوز المصاعب مع ابتسامة مثل جمال الربيع,هدهد سليمان,ولا يـصـعــب عـلى مـثـلي ركـوبــــه      تـبـسّـم كنـّك الـفـصـل الـربـيـعــي,/images/poems/239_Drive_New_Thumbnail_view.jpg,عي,ي,لا يوجد,كسرة,الهجيني,معاصر
